run,dimensions,sample_n,sampler,dh
12,10,316,Hilbert curve 0.5,4.3401174673029805
12,10,1000,Latin Hypercube,3.8728003534527145
12,10,1000,Random walk,7.418534271336865
12,10,1000,Hilbert curve 0.1,3.958841350305808
12,10,1000,Hilbert curve 0.3,3.8076466123800734
12,10,1000,Hilbert curve 0.5,3.8882186035565742
12,20,100,Latin Hypercube,9.923217013268184
12,20,100,Random walk,12.386400306662894
12,20,100,Hilbert curve 0.1,10.264481163781234
12,20,100,Hilbert curve 0.3,9.642030617038323
12,20,100,Hilbert curve 0.5,9.40173908866577
12,20,316,Latin Hypercube,9.227024880040961
12,20,316,Random walk,12.662436845732774
12,20,316,Hilbert curve 0.1,9.470178481699918
12,20,316,Hilbert curve 0.3,8.940353333210943
12,20,316,Hilbert curve 0.5,8.787873387066767
12,20,1000,Latin Hypercube,8.59494967835498
12,20,1000,Random walk,13.081590999126743
12,20,1000,Hilbert curve 0.1,8.745823658102521
12,20,1000,Hilbert curve 0.3,8.281286889208625
12,20,1000,Hilbert curve 0.5,8.20330947361455
13,5,100,Latin Hypercube,2.1065037439569934
13,5,100,Random walk,3.999649392172834
13,5,100,Hilbert curve 0.1,2.1756795538184166
13,5,100,Hilbert curve 0.3,2.060603036220208
13,5,100,Hilbert curve 0.5,2.076888108251482
13,5,316,Latin Hypercube,1.6152965431867905
13,5,316,Random walk,3.6091524878036463
13,5,316,Hilbert curve 0.1,1.6667802421595332
13,5,316,Hilbert curve 0.3,1.6100587764188727
13,5,316,Hilbert curve 0.5,1.6973253421988184
13,5,1000,Latin Hypercube,1.266993921946225
13,5,1000,Random walk,3.796995680585281
13,5,1000,Hilbert curve 0.1,1.282058260277323
13,5,1000,Hilbert curve 0.3,1.2725482934778314
13,5,1000,Hilbert curve 0.5,1.4304998287426112
13,10,100,Latin Hypercube,5.070267500871437
13,10,100,Random walk,7.680950145896809
13,10,100,Hilbert curve 0.1,5.238558979822162
13,10,100,Hilbert curve 0.3,4.929444289184297
13,10,100,Hilbert curve 0.5,4.914741143409196
13,10,316,Latin Hypercube,4.423884637501114
13,10,316,Random walk,7.228585245809004
13,10,316,Hilbert curve 0.1,4.559611596908997
13,10,316,Hilbert curve 0.3,4.345424155426374
13,10,316,Hilbert curve 0.5,4.357932746686759
13,10,1000,Latin Hypercube,3.8881295570757133
13,10,1000,Random walk,7.483664954047547
13,10,1000,Hilbert curve 0.1,3.9573622422979637
13,10,1000,Hilbert curve 0.3,3.796760930808351
13,10,1000,Hilbert curve 0.5,3.9024684511299514
13,20,100,Latin Hypercube,9.94149403765949
13,20,100,Random walk,12.245953357603014
13,20,100,Hilbert curve 0.1,10.234291531494497
13,20,100,Hilbert curve 0.3,9.691415875810451
13,20,100,Hilbert curve 0.5,9.46867063939797
13,20,316,Latin Hypercube,9.240010262797503
13,20,316,Random walk,12.162548068191287
13,20,316,Hilbert curve 0.1,9.47070981622218
13,20,316,Hilbert curve 0.3,8.936579623901784
13,20,316,Hilbert curve 0.5,8.764189421441788
13,20,1000,Latin Hypercube,8.597587618031454
13,20,1000,Random walk,12.18750222003405
13,20,1000,Hilbert curve 0.1,8.753670189965264
13,20,1000,Hilbert curve 0.3,8.287785501949418
13,20,1000,Hilbert curve 0.5,8.196403974917848
14,5,100,Latin Hypercube,2.099921444313956
14,5,100,Random walk,4.334604598418383
14,5,100,Hilbert curve 0.1,2.2056963929654683
14,5,100,Hilbert curve 0.3,2.0440994336807585
14,5,100,Hilbert curve 0.5,2.0563316669484704
14,5,316,Latin Hypercube,1.6332762498022282
14,5,316,Random walk,3.7584926361066398
14,5,316,Hilbert curve 0.1,1.6741441222900708
14,5,316,Hilbert curve 0.3,1.6050953633470968
14,5,316,Hilbert curve 0.5,1.700504362974721
14,5,1000,Latin Hypercube,1.2705277779829962
14,5,1000,Random walk,3.8265202464570787
14,5,1000,Hilbert curve 0.1,1.2990075201774758
14,5,1000,Hilbert curve 0.3,1.2663216077740278
14,5,1000,Hilbert curve 0.5,1.3828941815323712
14,10,100,Latin Hypercube,5.036508748928018
14,10,100,Random walk,7.413769898100103
14,10,100,Hilbert curve 0.1,5.197829111817491
14,10,100,Hilbert curve 0.3,5.045086101151654
14,10,100,Hilbert curve 0.5,4.93679938759614
14,10,316,Latin Hypercube,4.443387615487523
14,10,316,Random walk,7.716580831918337
14,10,316,Hilbert curve 0.1,4.560908492869466
14,10,316,Hilbert curve 0.3,4.335480130127864
14,10,316,Hilbert curve 0.5,4.338520732645837
14,10,1000,Latin Hypercube,3.877913348361205
14,10,1000,Random walk,7.455370275939774
14,10,1000,Hilbert curve 0.1,3.9673266521815473
14,10,1000,Hilbert curve 0.3,3.7951311184562635
14,10,1000,Hilbert curve 0.5,3.91583273927864
14,20,100,Latin Hypercube,9.939630225844256
14,20,100,Random walk,12.554802142093468
14,20,100,Hilbert curve 0.1,10.258103057624538
14,20,100,Hilbert curve 0.3,9.632365216381961
14,20,100,Hilbert curve 0.5,9.464484319533247
14,20,316,Latin Hypercube,9.241989347752474
14,20,316,Random walk,12.605134297122898
14,20,316,Hilbert curve 0.1,9.464816723363036
14,20,316,Hilbert curve 0.3,8.969239964372713
14,20,316,Hilbert curve 0.5,8.769127647415093
14,20,1000,Latin Hypercube,8.607847564971122
14,20,1000,Random walk,12.061362689625714
14,20,1000,Hilbert curve 0.1,8.770527450775834
14,20,1000,Hilbert curve 0.3,8.279645072177951
14,20,1000,Hilbert curve 0.5,8.209082829990646
15,5,100,Latin Hypercube,2.0828087082144373
15,5,100,Random walk,3.9043431834079385
15,5,100,Hilbert curve 0.1,2.1699622676935175
15,5,100,Hilbert curve 0.3,2.0829729452283643
15,5,100,Hilbert curve 0.5,2.046654997926651
15,5,316,Latin Hypercube,1.6110969220385984
15,5,316,Random walk,4.203120198810076
15,5,316,Hilbert curve 0.1,1.6528912544975418
15,5,316,Hilbert curve 0.3,1.609022656956102
15,5,316,Hilbert curve 0.5,1.689565883255959
15,5,1000,Latin Hypercube,1.2689765401695554
15,5,1000,Random walk,3.501149333993926
15,5,1000,Hilbert curve 0.1,1.2922775330879315
15,5,1000,Hilbert curve 0.3,1.2573276002497065
15,5,1000,Hilbert curve 0.5,1.450652239680392
15,10,100,Latin Hypercube,5.130242824442939
15,10,100,Random walk,7.908870249259953
15,10,100,Hilbert curve 0.1,5.277820920218811
15,10,100,Hilbert curve 0.3,4.981833605009925
15,10,100,Hilbert curve 0.5,4.922826869829848
15,10,316,Latin Hypercube,4.423695265505787
15,10,316,Random walk,7.71394822592405
15,10,316,Hilbert curve 0.1,4.560062732020769
15,10,316,Hilbert curve 0.3,4.328504075525757
15,10,316,Hilbert curve 0.5,4.354106601222455
15,10,1000,Latin Hypercube,3.8732254560674613
15,10,1000,Random walk,7.241826777759523
15,10,1000,Hilbert curve 0.1,3.9645424777783256
15,10,1000,Hilbert curve 0.3,3.8078371582276103
15,10,1000,Hilbert curve 0.5,3.8850057330228376
15,20,100,Latin Hypercube,9.9270314028053
15,20,100,Random walk,13.004282120407002
15,20,100,Hilbert curve 0.1,10.243528716338206
15,20,100,Hilbert curve 0.3,9.651216755495367
15,20,100,Hilbert curve 0.5,9.438831591087187
15,20,316,Latin Hypercube,9.244423907254518
15,20,316,Random walk,12.588260966560831
15,20,316,Hilbert curve 0.1,9.467474646330366
15,20,316,Hilbert curve 0.3,8.939242352156631
15,20,316,Hilbert curve 0.5,8.75774820127532
15,20,1000,Latin Hypercube,8.592242608938422
15,20,1000,Random walk,12.038409036751263
15,20,1000,Hilbert curve 0.1,8.757837553355401
15,20,1000,Hilbert curve 0.3,8.290870635384772
15,20,1000,Hilbert curve 0.5,8.196582494890075
16,5,100,Latin Hypercube,2.0887777309721915
16,5,100,Random walk,3.544222664941443
16,5,100,Hilbert curve 0.1,2.183533682239022
16,5,100,Hilbert curve 0.3,2.055394479880615
16,5,100,Hilbert curve 0.5,2.1007087708705856
16,5,316,Latin Hypercube,1.6288676006972636
16,5,316,Random walk,3.642956020649658
16,5,316,Hilbert curve 0.1,1.6734567841572041
16,5,316,Hilbert curve 0.3,1.6148321413093962
16,5,316,Hilbert curve 0.5,1.6828256876773675
16,5,1000,Latin Hypercube,1.2682145875583837
16,5,1000,Random walk,4.382119319316169
16,5,1000,Hilbert curve 0.1,1.286906440813707
16,5,1000,Hilbert curve 0.3,1.2707131828435696
16,5,1000,Hilbert curve 0.5,1.4210004904920337
16,10,100,Latin Hypercube,5.091618802232153
16,10,100,Random walk,7.389962114760888
16,10,100,Hilbert curve 0.1,5.271556133123225
16,10,100,Hilbert curve 0.3,4.982034293566909
16,10,100,Hilbert curve 0.5,4.950636145362041
16,10,316,Latin Hypercube,4.413543068510294
16,10,316,Random walk,7.3489926067298486
16,10,316,Hilbert curve 0.1,4.568850769390026
16,10,316,Hilbert curve 0.3,4.337188277941485
16,10,316,Hilbert curve 0.5,4.346379344497429
16,10,1000,Latin Hypercube,3.8812959638955324
16,10,1000,Random walk,8.061602100828251
16,10,1000,Hilbert curve 0.1,3.9587878595941484
16,10,1000,Hilbert curve 0.3,3.8214242396782874
16,10,1000,Hilbert curve 0.5,3.8961334898561
16,20,100,Latin Hypercube,9.936982543922912
16,20,100,Random walk,12.332946586445873
16,20,100,Hilbert curve 0.1,10.253939173315338
16,20,100,Hilbert curve 0.3,9.704497641872438
16,20,100,Hilbert curve 0.5,9.37733579093002
16,20,316,Latin Hypercube,9.25754299976925
16,20,316,Random walk,12.075461033709628
16,20,316,Hilbert curve 0.1,9.453021777847809
16,20,316,Hilbert curve 0.3,8.961184020724929
16,20,316,Hilbert curve 0.5,8.768213789112341
16,20,1000,Latin Hypercube,8.592361732380708
16,20,1000,Random walk,12.445192813204768
16,20,1000,Hilbert curve 0.1,8.756031404612859
16,20,1000,Hilbert curve 0.3,8.30317400150247
16,20,1000,Hilbert curve 0.5,8.216666461133686
17,5,100,Latin Hypercube,2.048055689064736
17,5,100,Random walk,4.157646770611773
17,5,100,Hilbert curve 0.1,2.145527904193723
17,5,100,Hilbert curve 0.3,2.0969403391836297
17,5,100,Hilbert curve 0.5,2.1491284570364626
17,5,316,Latin Hypercube,1.6113633799095908
17,5,316,Random walk,3.2925853924867843
17,5,316,Hilbert curve 0.1,1.6615255227959156
17,5,316,Hilbert curve 0.3,1.6304805618894698
17,5,316,Hilbert curve 0.5,1.7199365432743863
17,5,1000,Latin Hypercube,1.2722670674695045
17,5,1000,Random walk,3.64029852979517
17,5,1000,Hilbert curve 0.1,1.2964128856663673
17,5,1000,Hilbert curve 0.3,1.2742379805994373
17,5,1000,Hilbert curve 0.5,1.4324322098737288
17,10,100,Latin Hypercube,5.061283341505541
17,10,100,Random walk,7.678287912161854
17,10,100,Hilbert curve 0.1,5.235622484626303
17,10,100,Hilbert curve 0.3,4.978749537581927
17,10,100,Hilbert curve 0.5,4.907175234815873
17,10,316,Latin Hypercube,4.437634701729912
17,10,316,Random walk,7.539722665894167
17,10,316,Hilbert curve 0.1,4.558229814682595
17,10,316,Hilbert curve 0.3,4.313636945237087
17,10,316,Hilbert curve 0.5,4.380716832822921
17,10,1000,Latin Hypercube,3.8833203403597714
17,10,1000,Random walk,7.505845584792053
17,10,1000,Hilbert curve 0.1,3.989747283952136
17,10,1000,Hilbert curve 0.3,3.807000761681601
17,10,1000,Hilbert curve 0.5,3.903703846323171
17,20,100,Latin Hypercube,9.929826539749458
17,20,100,Random walk,12.76137626078898
17,20,100,Hilbert curve 0.1,10.261547006268597
17,20,100,Hilbert curve 0.3,9.643455588103954
17,20,100,Hilbert curve 0.5,9.451314780195064
17,20,316,Latin Hypercube,9.237564859051991
17,20,316,Random walk,12.74709518515614
17,20,316,Hilbert curve 0.1,9.45941900820111
17,20,316,Hilbert curve 0.3,8.935035249632055
17,20,316,Hilbert curve 0.5,8.763701830791728
17,20,1000,Latin Hypercube,8.60156735123622
17,20,1000,Random walk,12.385021084080066
17,20,1000,Hilbert curve 0.1,8.76208597245718
17,20,1000,Hilbert curve 0.3,8.282679361386878
17,20,1000,Hilbert curve 0.5,8.198756749610766
18,5,100,Latin Hypercube,2.090224035383766
18,5,100,Random walk,3.663732984233098
18,5,100,Hilbert curve 0.1,2.1600776471471246
18,5,100,Hilbert curve 0.3,2.0800077206125587
18,5,100,Hilbert curve 0.5,2.05840067658159
18,5,316,Latin Hypercube,1.613262809033102
18,5,316,Random walk,4.136365087588695
18,5,316,Hilbert curve 0.1,1.6914810279855759
18,5,316,Hilbert curve 0.3,1.6203331168441644
18,5,316,Hilbert curve 0.5,1.7258335363845974
18,5,1000,Latin Hypercube,1.265460431623723
18,5,1000,Random walk,3.8956743573852504
18,5,1000,Hilbert curve 0.1,1.2949548213453463
18,5,1000,Hilbert curve 0.3,1.2778568045741352
18,5,1000,Hilbert curve 0.5,1.4100292898801414
18,10,100,Latin Hypercube,5.072348657767339
18,10,100,Random walk,7.693918545030644
18,10,100,Hilbert curve 0.1,5.2277993340026265
18,10,100,Hilbert curve 0.3,4.98481596234145
18,10,100,Hilbert curve 0.5,4.929288457295633
18,10,316,Latin Hypercube,4.479464697255404
18,10,316,Random walk,7.4426788157391925
18,10,316,Hilbert curve 0.1,4.559667841428558
18,10,316,Hilbert curve 0.3,4.342507727755508
18,10,316,Hilbert curve 0.5,4.384808266816239
18,10,1000,Latin Hypercube,3.877200596427458
18,10,1000,Random walk,7.956060930967451
18,10,1000,Hilbert curve 0.1,3.953456684690772
18,10,1000,Hilbert curve 0.3,3.8156914343183255
18,10,1000,Hilbert curve 0.5,3.88957249212382
18,20,100,Latin Hypercube,9.938856101834311
18,20,100,Random walk,12.505000209469637
18,20,100,Hilbert curve 0.1,10.252484322020765
18,20,100,Hilbert curve 0.3,9.660754265252782
18,20,100,Hilbert curve 0.5,9.471978387316394
18,20,316,Latin Hypercube,9.241341959145736
18,20,316,Random walk,12.609046760625098
18,20,316,Hilbert curve 0.1,9.495917262880488
18,20,316,Hilbert curve 0.3,8.929480626029045
18,20,316,Hilbert curve 0.5,8.770621424800105
18,20,1000,Latin Hypercube,8.59083655911109
18,20,1000,Random walk,12.61724338339362
18,20,1000,Hilbert curve 0.1,8.753128060295937
18,20,1000,Hilbert curve 0.3,8.28506050268779
18,20,1000,Hilbert curve 0.5,8.21191303596992
19,5,100,Latin Hypercube,2.0571625137376595
19,5,100,Random walk,3.9788321258848156
19,5,100,Hilbert curve 0.1,2.1664180525268137
19,5,100,Hilbert curve 0.3,2.006340540926767
19,5,100,Hilbert curve 0.5,2.106982602133021
19,5,316,Latin Hypercube,1.635596284180349
19,5,316,Random walk,3.5660377968153263
19,5,316,Hilbert curve 0.1,1.6797584289996537
19,5,316,Hilbert curve 0.3,1.6015199251679746
19,5,316,Hilbert curve 0.5,1.6723039036917842
19,5,1000,Latin Hypercube,1.2716081511543609
19,5,1000,Random walk,4.790505865114344
19,5,1000,Hilbert curve 0.1,1.3008793128478007
19,5,1000,Hilbert curve 0.3,1.2835035639670502
19,5,1000,Hilbert curve 0.5,1.409913909737896
19,10,100,Latin Hypercube,5.0922560073979275
19,10,100,Random walk,7.4355165544799
19,10,100,Hilbert curve 0.1,5.200209686024233
19,10,100,Hilbert curve 0.3,4.927733233238189
19,10,100,Hilbert curve 0.5,4.975755957269426
19,10,316,Latin Hypercube,4.41521684715901
19,10,316,Random walk,7.655579595078207
19,10,316,Hilbert curve 0.1,4.5305487613579025
19,10,316,Hilbert curve 0.3,4.32591406417982
19,10,316,Hilbert curve 0.5,4.379698350475314
19,10,1000,Latin Hypercube,3.875821553605637
19,10,1000,Random walk,7.69210157962692
19,10,1000,Hilbert curve 0.1,3.962187252883764
19,10,1000,Hilbert curve 0.3,3.7945824101497294
19,10,1000,Hilbert curve 0.5,3.8795832961730894
19,20,100,Latin Hypercube,9.948695698178769
19,20,100,Random walk,12.33163410733253
19,20,100,Hilbert curve 0.1,10.28651021968978
19,20,100,Hilbert curve 0.3,9.661067851590488
19,20,100,Hilbert curve 0.5,9.462402109596294
19,20,316,Latin Hypercube,9.236202936694333
19,20,316,Random walk,12.329650490422326
19,20,316,Hilbert curve 0.1,9.478570451283934
19,20,316,Hilbert curve 0.3,8.942679431814192
19,20,316,Hilbert curve 0.5,8.770683387231584
19,20,1000,Latin Hypercube,8.587726762566719
19,20,1000,Random walk,12.611480386081837
19,20,1000,Hilbert curve 0.1,8.751707755262515
19,20,1000,Hilbert curve 0.3,8.290104301439525
19,20,1000,Hilbert curve 0.5,8.211352423020987
20,5,100,Latin Hypercube,2.0823525533828806
20,5,100,Random walk,4.004238803085101
20,5,100,Hilbert curve 0.1,2.181233272773196
20,5,100,Hilbert curve 0.3,2.0719778032940517
20,5,100,Hilbert curve 0.5,2.142215127315668
20,5,316,Latin Hypercube,1.6382313820661236
20,5,316,Random walk,3.756325467225539
20,5,316,Hilbert curve 0.1,1.6838138235411355
20,5,316,Hilbert curve 0.3,1.6180862519745693
20,5,316,Hilbert curve 0.5,1.6958603223460236
20,5,1000,Latin Hypercube,1.2624286434324927
20,5,1000,Random walk,3.7460713754769457
20,5,1000,Hilbert curve 0.1,1.2939021400444894
20,5,1000,Hilbert curve 0.3,1.278667984381564
20,5,1000,Hilbert curve 0.5,1.407005874293017
20,10,100,Latin Hypercube,5.0818205523090585
20,10,100,Random walk,7.7250016069230005
20,10,100,Hilbert curve 0.1,5.255533223409304
20,10,100,Hilbert curve 0.3,4.968859197512727
20,10,100,Hilbert curve 0.5,4.979719068648193
20,10,316,Latin Hypercube,4.4290240183089296
20,10,316,Random walk,7.258670428379004
20,10,316,Hilbert curve 0.1,4.537956938554669
20,10,316,Hilbert curve 0.3,4.32384092025155
20,10,316,Hilbert curve 0.5,4.354332661736628
20,10,1000,Latin Hypercube,3.877296644366256
20,10,1000,Random walk,7.1970682027056565
20,10,1000,Hilbert curve 0.1,3.964344138645795
20,10,1000,Hilbert curve 0.3,3.7940413636102965
20,10,1000,Hilbert curve 0.5,3.9063074792839374
20,20,100,Latin Hypercube,9.935508355757237
20,20,100,Random walk,12.028199464735568
20,20,100,Hilbert curve 0.1,10.226654070351888
20,20,100,Hilbert curve 0.3,9.691835923209943
20,20,100,Hilbert curve 0.5,9.426938235000918
20,20,316,Latin Hypercube,9.245866563695765
20,20,316,Random walk,13.179883493999466
20,20,316,Hilbert curve 0.1,9.455581763439463
20,20,316,Hilbert curve 0.3,8.940413061820545
20,20,316,Hilbert curve 0.5,8.789696030240302
20,20,1000,Latin Hypercube,8.599895835245215
20,20,1000,Random walk,12.354079449108415
20,20,1000,Hilbert curve 0.1,8.77548328503615
20,20,1000,Hilbert curve 0.3,8.300543858152604
20,20,1000,Hilbert curve 0.5,8.20890732990222
21,5,100,Latin Hypercube,2.0819469731725317
21,5,100,Random walk,4.57373635901201
21,5,100,Hilbert curve 0.1,2.170167976157951
21,5,100,Hilbert curve 0.3,2.0986118298721195
21,5,100,Hilbert curve 0.5,2.116611605159974
21,5,316,Latin Hypercube,1.6151754125946058
21,5,316,Random walk,3.8823543819087707
21,5,316,Hilbert curve 0.1,1.6743304846629703
21,5,316,Hilbert curve 0.3,1.6068548300387295
21,5,316,Hilbert curve 0.5,1.685786852811039
21,5,1000,Latin Hypercube,1.2687197888600295
21,5,1000,Random walk,3.7428874474553466
21,5,1000,Hilbert curve 0.1,1.2772657508573781
21,5,1000,Hilbert curve 0.3,1.2763951593907947
21,5,1000,Hilbert curve 0.5,1.3931467721978945
21,10,100,Latin Hypercube,5.092579202936605
21,10,100,Random walk,7.623256335278135
21,10,100,Hilbert curve 0.1,5.280563766904391
21,10,100,Hilbert curve 0.3,4.978923442563366
21,10,100,Hilbert curve 0.5,4.950404499243646
21,10,316,Latin Hypercube,4.441311919728596
21,10,316,Random walk,6.9706529094353735
21,10,316,Hilbert curve 0.1,4.566901811011538
21,10,316,Hilbert curve 0.3,4.345844559173741
21,10,316,Hilbert curve 0.5,4.348800450886128
21,10,1000,Latin Hypercube,3.8813603365546188
21,10,1000,Random walk,7.713400276835989
21,10,1000,Hilbert curve 0.1,3.967039788243146
21,10,1000,Hilbert curve 0.3,3.8054851131965597
21,10,1000,Hilbert curve 0.5,3.8947998531059174
21,20,100,Latin Hypercube,9.93465234145968
21,20,100,Random walk,13.120580541002967
21,20,100,Hilbert curve 0.1,10.260630108084614
21,20,100,Hilbert curve 0.3,9.686079538047856
21,20,100,Hilbert curve 0.5,9.447199094547791
21,20,316,Latin Hypercube,9.23883202720331
21,20,316,Random walk,12.537957346004426
21,20,316,Hilbert curve 0.1,9.461399954114858
21,20,316,Hilbert curve 0.3,8.925716048918487
21,20,316,Hilbert curve 0.5,8.77285069381738
21,20,1000,Latin Hypercube,8.594171508298137
21,20,1000,Random walk,12.503033805305932
21,20,1000,Hilbert curve 0.1,8.755509559128233
21,20,1000,Hilbert curve 0.3,8.286134434818187
21,20,1000,Hilbert curve 0.5,8.205086006697597
22,5,100,Latin Hypercube,2.0960815004035585
22,5,100,Random walk,4.164894955523116
22,5,100,Hilbert curve 0.1,2.2246580788875416
22,5,100,Hilbert curve 0.3,2.0463553781785366
22,5,100,Hilbert curve 0.5,2.117075851914358
22,5,316,Latin Hypercube,1.6343977297386998
22,5,316,Random walk,3.5566038575334225
22,5,316,Hilbert curve 0.1,1.6327679975358806
22,5,316,Hilbert curve 0.3,1.6093811790729855
22,5,316,Hilbert curve 0.5,1.7356660784464433
22,5,1000,Latin Hypercube,1.2718003947895216
22,5,1000,Random walk,3.654135372167553
22,5,1000,Hilbert curve 0.1,1.3005504781963853
22,5,1000,Hilbert curve 0.3,1.2799881851811683
22,5,1000,Hilbert curve 0.5,1.4066984881043552
22,10,100,Latin Hypercube,5.075493563938427
22,10,100,Random walk,8.162599254312479
22,10,100,Hilbert curve 0.1,5.225556445459493
22,10,100,Hilbert curve 0.3,4.943767267547409
22,10,100,Hilbert curve 0.5,4.938837731779425
22,10,316,Latin Hypercube,4.427274842010838
22,10,316,Random walk,7.809751250751289
22,10,316,Hilbert curve 0.1,4.52974341151711
22,10,316,Hilbert curve 0.3,4.343884239444375
22,10,316,Hilbert curve 0.5,4.368192062792646
22,10,1000,Latin Hypercube,3.885615159005591
22,10,1000,Random walk,7.29094349065476
22,10,1000,Hilbert curve 0.1,3.971049253886081
22,10,1000,Hilbert curve 0.3,3.8152816288217304
22,10,1000,Hilbert curve 0.5,3.8888564632006477
22,20,100,Latin Hypercube,9.930005638875729
22,20,100,Random walk,12.255552257363847
22,20,100,Hilbert curve 0.1,10.254271918031069
22,20,100,Hilbert curve 0.3,9.669122630352904
22,20,100,Hilbert curve 0.5,9.417428480370967
22,20,316,Latin Hypercube,9.227228109001407
22,20,316,Random walk,12.501822398824585
22,20,316,Hilbert curve 0.1,9.451453217416056
22,20,316,Hilbert curve 0.3,8.912989393379574
22,20,316,Hilbert curve 0.5,8.779577766221673
22,20,1000,Latin Hypercube,8.593294735442733
22,20,1000,Random walk,12.429692738885665
22,20,1000,Hilbert curve 0.1,8.754578128938832
22,20,1000,Hilbert curve 0.3,8.296511210320094
22,20,1000,Hilbert curve 0.5,8.220473992582129
23,5,100,Latin Hypercube,2.088807670797711
23,5,100,Random walk,3.7073678578865046
23,5,100,Hilbert curve 0.1,2.177495839109029
23,5,100,Hilbert curve 0.3,2.0617036071374706
23,5,100,Hilbert curve 0.5,2.1471705740557425
23,5,316,Latin Hypercube,1.6163244050687866
23,5,316,Random walk,4.1202095028074766
23,5,316,Hilbert curve 0.1,1.6768090392068395
23,5,316,Hilbert curve 0.3,1.6164136684147747
23,5,316,Hilbert curve 0.5,1.6706506138037072
23,5,1000,Latin Hypercube,1.2676664768857606
23,5,1000,Random walk,3.347995653081678
23,5,1000,Hilbert curve 0.1,1.2974013611874555
23,5,1000,Hilbert curve 0.3,1.2637163431151281
23,5,1000,Hilbert curve 0.5,1.4012590610441173
23,10,100,Latin Hypercube,5.036056245042745
23,10,100,Random walk,7.238229778511547
23,10,100,Hilbert curve 0.1,5.238689149289936
23,10,100,Hilbert curve 0.3,5.008929490733962
23,10,100,Hilbert curve 0.5,4.887183311174109
23,10,316,Latin Hypercube,4.422472745155498
23,10,316,Random walk,7.395849081782235
23,10,316,Hilbert curve 0.1,4.552844659957512
23,10,316,Hilbert curve 0.3,4.332103350271204
23,10,316,Hilbert curve 0.5,4.340299096944061
23,10,1000,Latin Hypercube,3.880600581202762
23,10,1000,Random walk,7.640608409549111
23,10,1000,Hilbert curve 0.1,3.9471430021735023
23,10,1000,Hilbert curve 0.3,3.805520140911245
23,10,1000,Hilbert curve 0.5,3.8891892306207825
23,20,100,Latin Hypercube,9.976315716108571
23,20,100,Random walk,12.84638795165442
23,20,100,Hilbert curve 0.1,10.248632286652523
23,20,100,Hilbert curve 0.3,9.698535429384902
23,20,100,Hilbert curve 0.5,9.468175401848596
23,20,316,Latin Hypercube,9.230719882384781
23,20,316,Random walk,13.064911889757546
23,20,316,Hilbert curve 0.1,9.470663711855765
23,20,316,Hilbert curve 0.3,8.951561186728336
23,20,316,Hilbert curve 0.5,8.773373029252433
23,20,1000,Latin Hypercube,8.586088699714164
23,20,1000,Random walk,12.483466859895326
23,20,1000,Hilbert curve 0.1,8.763321032368733
23,20,1000,Hilbert curve 0.3,8.29243462162765
23,20,1000,Hilbert curve 0.5,8.207804245014584
24,5,100,Latin Hypercube,2.1216933170979226
24,5,100,Random walk,4.155615289032257
24,5,100,Hilbert curve 0.1,2.150602754699464
24,5,100,Hilbert curve 0.3,2.0553806332882023
24,5,100,Hilbert curve 0.5,2.107815917135174
24,5,316,Latin Hypercube,1.6288709391738538
24,5,316,Random walk,3.8725936258264553
24,5,316,Hilbert curve 0.1,1.6636988408866136
24,5,316,Hilbert curve 0.3,1.6201728748988318
24,5,316,Hilbert curve 0.5,1.7144180202877701
24,5,1000,Latin Hypercube,1.2643112506063003
24,5,1000,Random walk,3.8613616846103187
24,5,1000,Hilbert curve 0.1,1.2990593284402057
24,5,1000,Hilbert curve 0.3,1.262701539820584
24,5,1000,Hilbert curve 0.5,1.427596468635986
24,10,100,Latin Hypercube,5.067255911978521
24,10,100,Random walk,7.4389970290975365
24,10,100,Hilbert curve 0.1,5.269591028873635
24,10,100,Hilbert curve 0.3,4.978431455646665
24,10,100,Hilbert curve 0.5,4.96224078892682
24,10,316,Latin Hypercube,4.4394143755657725
24,10,316,Random walk,7.590567320546412
24,10,316,Hilbert curve 0.1,4.566186428356767
24,10,316,Hilbert curve 0.3,4.332268211321574
24,10,316,Hilbert curve 0.5,4.3647895122503355
24,10,1000,Latin Hypercube,3.869396706246982
24,10,1000,Random walk,7.61151782199148
24,10,1000,Hilbert curve 0.1,3.958582898132348
24,10,1000,Hilbert curve 0.3,3.8015847829774794
24,10,1000,Hilbert curve 0.5,3.9156879765281474
24,20,100,Latin Hypercube,9.953111626265732
24,20,100,Random walk,12.862142751791817
24,20,100,Hilbert curve 0.1,10.268316570781536
24,20,100,Hilbert curve 0.3,9.711605079247573
24,20,100,Hilbert curve 0.5,9.476980976789369
24,20,316,Latin Hypercube,9.257166569340653
24,20,316,Random walk,12.976228818579491
24,20,316,Hilbert curve 0.1,9.484856521225426
24,20,316,Hilbert curve 0.3,8.938766049416122
24,20,316,Hilbert curve 0.5,8.774575635125439
24,20,1000,Latin Hypercube,8.594553861818829
24,20,1000,Random walk,12.431657049550388
24,20,1000,Hilbert curve 0.1,8.758823190868707
24,20,1000,Hilbert curve 0.3,8.290736777516962
24,20,1000,Hilbert curve 0.5,8.208485531510789
25,5,100,Latin Hypercube,2.0687249553884275
25,5,100,Random walk,3.7755036040591023
25,5,100,Hilbert curve 0.1,2.1485707639688814
25,5,100,Hilbert curve 0.3,2.0142859347730853
25,5,100,Hilbert curve 0.5,2.140263336985956
25,5,316,Latin Hypercube,1.6378355265245255
