test_id,repetition,function,sample_n,sampler,feature,value
1013,7,5,100,"Latin Hypercube (nn)",sss.mean,0.0514539108400036
1013,7,5,100,"Latin Hypercube (nn)",sss.std,0.0732578551983921
1013,7,5,100,"Latin Hypercube (nn)",sss.max,0.734128596657415
1013,7,5,100,"Latin Hypercube (nn)",sss.skew,13.9052586214063
1013,7,5,100,"Latin Hypercube (nn)",sss.skew_p,5.88537470387726e-44
1013,7,5,100,"Latin Hypercube (nn)",sss.weight.0,0.913853534944766
1013,7,5,100,"Latin Hypercube (nn)",sss.weight.1,0.0861464650552338
1013,7,5,100,"Latin Hypercube (nn)",sss.mean.0,0.0366302057081244
1013,7,5,100,"Latin Hypercube (nn)",sss.mean.1,0.208705811159548
1013,7,5,100,"Latin Hypercube (nn)",sss.cov.0,0.000312886432457721
1013,7,5,100,"Latin Hypercube (nn)",sss.cov.1,0.031930795679226
1014,7,6,100,"Latin Hypercube (nn)",sss.mean,0.0456793974553129
1014,7,6,100,"Latin Hypercube (nn)",sss.std,0.0427930135080132
1014,7,6,100,"Latin Hypercube (nn)",sss.max,0.305357093583898
1014,7,6,100,"Latin Hypercube (nn)",sss.skew,11.1050001563453
1014,7,6,100,"Latin Hypercube (nn)",sss.skew_p,1.18617137916918e-28
1014,7,6,100,"Latin Hypercube (nn)",sss.weight.0,0.84163672887543
1014,7,6,100,"Latin Hypercube (nn)",sss.weight.1,0.15836327112457
1014,7,6,100,"Latin Hypercube (nn)",sss.mean.0,0.0328429628105664
1014,7,6,100,"Latin Hypercube (nn)",sss.mean.1,0.113899855318485
1014,7,6,100,"Latin Hypercube (nn)",sss.cov.0,0.000174452271194153
1014,7,6,100,"Latin Hypercube (nn)",sss.cov.1,0.00511298555327292
1015,7,7,100,"Latin Hypercube (nn)",sss.mean,0.0460645391142702
1015,7,7,100,"Latin Hypercube (nn)",sss.std,0.0437453706053971
1015,7,7,100,"Latin Hypercube (nn)",sss.max,0.35237172821262
1015,7,7,100,"Latin Hypercube (nn)",sss.skew,11.8509858099875
1015,7,7,100,"Latin Hypercube (nn)",sss.skew_p,2.12674056463705e-32
1015,7,7,100,"Latin Hypercube (nn)",sss.weight.0,0.927029411138181
1015,7,7,100,"Latin Hypercube (nn)",sss.weight.1,0.0729705888618191
1015,7,7,100,"Latin Hypercube (nn)",sss.mean.0,0.0374985375082219
1015,7,7,100,"Latin Hypercube (nn)",sss.mean.1,0.154888320702507
1015,7,7,100,"Latin Hypercube (nn)",sss.cov.0,0.00036679537863063
1015,7,7,100,"Latin Hypercube (nn)",sss.cov.1,0.00880413146862313
1016,7,8,100,"Latin Hypercube (nn)",sss.mean,0.0483770580423127
1016,7,8,100,"Latin Hypercube (nn)",sss.std,0.0629786645794985
1016,7,8,100,"Latin Hypercube (nn)",sss.max,0.758790601187774
1016,7,8,100,"Latin Hypercube (nn)",sss.skew,14.9670944870158
1016,7,8,100,"Latin Hypercube (nn)",sss.skew_p,1.20470564788308e-50
1016,7,8,100,"Latin Hypercube (nn)",sss.weight.0,0.120939950587583
1016,7,8,100,"Latin Hypercube (nn)",sss.weight.1,0.879060049412417
1016,7,8,100,"Latin Hypercube (nn)",sss.mean.0,0.144901077456343
1016,7,8,100,"Latin Hypercube (nn)",sss.mean.1,0.0350974076404423
1016,7,8,100,"Latin Hypercube (nn)",sss.cov.0,0.0202407145057206
1016,7,8,100,"Latin Hypercube (nn)",sss.cov.1,0.000270284091507635
1017,7,9,100,"Latin Hypercube (nn)",sss.mean,0.04740476353276
1017,7,9,100,"Latin Hypercube (nn)",sss.std,0.0524606711685592
1017,7,9,100,"Latin Hypercube (nn)",sss.max,0.534316401090895
1017,7,9,100,"Latin Hypercube (nn)",sss.skew,12.8502169667859
1017,7,9,100,"Latin Hypercube (nn)",sss.skew_p,8.57693472530482e-38
1017,7,9,100,"Latin Hypercube (nn)",sss.weight.0,0.880173290559418
1017,7,9,100,"Latin Hypercube (nn)",sss.weight.1,0.119826709440582
1017,7,9,100,"Latin Hypercube (nn)",sss.mean.0,0.0344100994450705
1017,7,9,100,"Latin Hypercube (nn)",sss.mean.1,0.142855571647018
1017,7,9,100,"Latin Hypercube (nn)",sss.cov.0,0.000276640249023303
1017,7,9,100,"Latin Hypercube (nn)",sss.cov.1,0.0105926256237371
1018,7,10,100,"Latin Hypercube (nn)",sss.mean,0.0474105476246451
1018,7,10,100,"Latin Hypercube (nn)",sss.std,0.051456240295395
1018,7,10,100,"Latin Hypercube (nn)",sss.max,0.521756147563675
1018,7,10,100,"Latin Hypercube (nn)",sss.skew,13.1070756449261
1018,7,10,100,"Latin Hypercube (nn)",sss.skew_p,2.99942491999241e-39
1018,7,10,100,"Latin Hypercube (nn)",sss.weight.0,0.937528440851452
1018,7,10,100,"Latin Hypercube (nn)",sss.weight.1,0.0624715591485476
1018,7,10,100,"Latin Hypercube (nn)",sss.mean.0,0.0381634643578381
1018,7,10,100,"Latin Hypercube (nn)",sss.mean.1,0.186184153977875
1018,7,10,100,"Latin Hypercube (nn)",sss.cov.0,0.000383657360387388
1018,7,10,100,"Latin Hypercube (nn)",sss.cov.1,0.0161001886131449
1019,7,11,100,"Latin Hypercube (nn)",sss.mean,0.0475258182724784
1019,7,11,100,"Latin Hypercube (nn)",sss.std,0.0629981606949269
1019,7,11,100,"Latin Hypercube (nn)",sss.max,0.71715657392425
1019,7,11,100,"Latin Hypercube (nn)",sss.skew,14.4566218064398
1019,7,11,100,"Latin Hypercube (nn)",sss.skew_p,2.27702445295708e-47
1019,7,11,100,"Latin Hypercube (nn)",sss.weight.0,0.92812863324945
1019,7,11,100,"Latin Hypercube (nn)",sss.weight.1,0.07187136675055
1019,7,11,100,"Latin Hypercube (nn)",sss.mean.0,0.0362664151266758
1019,7,11,100,"Latin Hypercube (nn)",sss.mean.1,0.19292689975168
1019,7,11,100,"Latin Hypercube (nn)",sss.cov.0,0.000341346940765713
1019,7,11,100,"Latin Hypercube (nn)",sss.cov.1,0.028047678488341
1020,7,12,100,"Latin Hypercube (nn)",sss.mean,0.0473374786165156
1020,7,12,100,"Latin Hypercube (nn)",sss.std,0.0501957635030871
1020,7,12,100,"Latin Hypercube (nn)",sss.max,0.432986813110429
1020,7,12,100,"Latin Hypercube (nn)",sss.skew,11.9885760283168
1020,7,12,100,"Latin Hypercube (nn)",sss.skew_p,4.07856129474438e-33
1020,7,12,100,"Latin Hypercube (nn)",sss.weight.0,0.884925733860064
1020,7,12,100,"Latin Hypercube (nn)",sss.weight.1,0.115074266139936
1020,7,12,100,"Latin Hypercube (nn)",sss.mean.0,0.0351244198671163
1020,7,12,100,"Latin Hypercube (nn)",sss.mean.1,0.14125639149792
1020,7,12,100,"Latin Hypercube (nn)",sss.cov.0,0.000310131858220626
1020,7,12,100,"Latin Hypercube (nn)",sss.cov.1,0.00955151701242812
1021,7,13,100,"Latin Hypercube (nn)",sss.mean,0.0450248274024879
1021,7,13,100,"Latin Hypercube (nn)",sss.std,0.0431248731248002
1021,7,13,100,"Latin Hypercube (nn)",sss.max,0.316145828024166
1021,7,13,100,"Latin Hypercube (nn)",sss.skew,10.7852436245479
1021,7,13,100,"Latin Hypercube (nn)",sss.skew_p,4.04170963980575e-27
1021,7,13,100,"Latin Hypercube (nn)",sss.weight.0,0.92469425392513
1021,7,13,100,"Latin Hypercube (nn)",sss.weight.1,0.0753057460748705
1021,7,13,100,"Latin Hypercube (nn)",sss.mean.0,0.0355748009723911
1021,7,13,100,"Latin Hypercube (nn)",sss.mean.1,0.161063584002326
1021,7,13,100,"Latin Hypercube (nn)",sss.cov.0,0.000344588180833821
1021,7,13,100,"Latin Hypercube (nn)",sss.cov.1,0.00591650275950455
1022,7,14,100,"Latin Hypercube (nn)",sss.mean,0.0486167345518027
1022,7,14,100,"Latin Hypercube (nn)",sss.std,0.0640593442399302
1022,7,14,100,"Latin Hypercube (nn)",sss.max,0.626709382968696
1022,7,14,100,"Latin Hypercube (nn)",sss.skew,13.425322934261
1022,7,14,100,"Latin Hypercube (nn)",sss.skew_p,4.29707075156337e-41
1022,7,14,100,"Latin Hypercube (nn)",sss.weight.0,0.833702003290908
1022,7,14,100,"Latin Hypercube (nn)",sss.weight.1,0.166297996709092
1022,7,14,100,"Latin Hypercube (nn)",sss.mean.0,0.0315134495004537
1022,7,14,100,"Latin Hypercube (nn)",sss.mean.1,0.134360659868646
1022,7,14,100,"Latin Hypercube (nn)",sss.cov.0,0.000195443589418079
1022,7,14,100,"Latin Hypercube (nn)",sss.cov.1,0.0148838538364112
1023,7,15,100,"Latin Hypercube (nn)",sss.mean,0.0448096349065728
1023,7,15,100,"Latin Hypercube (nn)",sss.std,0.0333629642961483
1023,7,15,100,"Latin Hypercube (nn)",sss.max,0.248402760709404
1023,7,15,100,"Latin Hypercube (nn)",sss.skew,9.52047627883029
1023,7,15,100,"Latin Hypercube (nn)",sss.skew_p,1.72387151553686e-21
1023,7,15,100,"Latin Hypercube (nn)",sss.weight.0,0.126913438089852
1023,7,15,100,"Latin Hypercube (nn)",sss.weight.1,0.873086561910148
1023,7,15,100,"Latin Hypercube (nn)",sss.mean.0,0.106008993352354
1023,7,15,100,"Latin Hypercube (nn)",sss.mean.1,0.0359135857310426
1023,7,15,100,"Latin Hypercube (nn)",sss.cov.0,0.00255120190674526
1023,7,15,100,"Latin Hypercube (nn)",sss.cov.1,0.000281613633586517
1024,7,16,100,"Latin Hypercube (nn)",sss.mean,0.0487358034893936
1024,7,16,100,"Latin Hypercube (nn)",sss.std,0.0687657774874887
1024,7,16,100,"Latin Hypercube (nn)",sss.max,0.820591188410969
1024,7,16,100,"Latin Hypercube (nn)",sss.skew,15.0046154165808
1024,7,16,100,"Latin Hypercube (nn)",sss.skew_p,6.84867501893162e-51
1024,7,16,100,"Latin Hypercube (nn)",sss.weight.0,0.994974874371859
1024,7,16,100,"Latin Hypercube (nn)",sss.weight.1,0.00502512562814072
1024,7,16,100,"Latin Hypercube (nn)",sss.mean.0,0.0448375439695876
1024,7,16,100,"Latin Hypercube (nn)",sss.mean.1,0.820591188410968
1024,7,16,100,"Latin Hypercube (nn)",sss.cov.0,0.00172952560961457
1024,7,16,100,"Latin Hypercube (nn)",sss.cov.1,1.0e-06
1025,7,17,100,"Latin Hypercube (nn)",sss.mean,0.0443592781709614
1025,7,17,100,"Latin Hypercube (nn)",sss.std,0.0392974626534744
1025,7,17,100,"Latin Hypercube (nn)",sss.max,0.306013576933156
1025,7,17,100,"Latin Hypercube (nn)",sss.skew,10.5648133071625
1025,7,17,100,"Latin Hypercube (nn)",sss.skew_p,4.33831039145501e-26
1025,7,17,100,"Latin Hypercube (nn)",sss.weight.0,0.881832309422345
1025,7,17,100,"Latin Hypercube (nn)",sss.weight.1,0.118167690577655
1025,7,17,100,"Latin Hypercube (nn)",sss.mean.0,0.0339689078811851
1025,7,17,100,"Latin Hypercube (nn)",sss.mean.1,0.121897936865197
1025,7,17,100,"Latin Hypercube (nn)",sss.cov.0,0.000257261152971741
1025,7,17,100,"Latin Hypercube (nn)",sss.cov.1,0.00433937564692292
1026,7,18,100,"Latin Hypercube (nn)",sss.mean,0.0452697023597994
1026,7,18,100,"Latin Hypercube (nn)",sss.std,0.0362395307674035
1026,7,18,100,"Latin Hypercube (nn)",sss.max,0.259696926771167
1026,7,18,100,"Latin Hypercube (nn)",sss.skew,9.73503597343383
1026,7,18,100,"Latin Hypercube (nn)",sss.skew_p,2.13742055876094e-22
1026,7,18,100,"Latin Hypercube (nn)",sss.weight.0,0.865510496287506
1026,7,18,100,"Latin Hypercube (nn)",sss.weight.1,0.134489503712494
1026,7,18,100,"Latin Hypercube (nn)",sss.mean.0,0.0349673523599342
1026,7,18,100,"Latin Hypercube (nn)",sss.mean.1,0.111570728203221
1026,7,18,100,"Latin Hypercube (nn)",sss.cov.0,0.000250224849288523
1026,7,18,100,"Latin Hypercube (nn)",sss.cov.1,0.00308332599730498
1027,7,19,100,"Latin Hypercube (nn)",sss.mean,0.047176164979343
1027,7,19,100,"Latin Hypercube (nn)",sss.std,0.0548359666820228
1027,7,19,100,"Latin Hypercube (nn)",sss.max,0.605709065777953
1027,7,19,100,"Latin Hypercube (nn)",sss.skew,13.9096841882011
1027,7,19,100,"Latin Hypercube (nn)",sss.skew_p,5.53231835179346e-44
1027,7,19,100,"Latin Hypercube (nn)",sss.weight.0,0.886183500766543
1027,7,19,100,"Latin Hypercube (nn)",sss.weight.1,0.113816499233457
1027,7,19,100,"Latin Hypercube (nn)",sss.mean.0,0.035299135017341
1027,7,19,100,"Latin Hypercube (nn)",sss.mean.1,0.139651579891262
1027,7,19,100,"Latin Hypercube (nn)",sss.cov.0,0.000314434661380633
1027,7,19,100,"Latin Hypercube (nn)",sss.cov.1,0.0143301118053578
1028,7,20,100,"Latin Hypercube (nn)",sss.mean,0.0472244698255667
1028,7,20,100,"Latin Hypercube (nn)",sss.std,0.0400802858271602
1028,7,20,100,"Latin Hypercube (nn)",sss.max,0.323418696434786
1028,7,20,100,"Latin Hypercube (nn)",sss.skew,10.5149006782776
1028,7,20,100,"Latin Hypercube (nn)",sss.skew_p,7.37584809398236e-26
1028,7,20,100,"Latin Hypercube (nn)",sss.weight.0,0.863414365881283
1028,7,20,100,"Latin Hypercube (nn)",sss.weight.1,0.136585634118717
1028,7,20,100,"Latin Hypercube (nn)",sss.mean.0,0.0361934190521498
1028,7,20,100,"Latin Hypercube (nn)",sss.mean.1,0.116956310732464
1028,7,20,100,"Latin Hypercube (nn)",sss.cov.0,0.000282726926232903
1028,7,20,100,"Latin Hypercube (nn)",sss.cov.1,0.00434967665905276
1029,7,21,100,"Latin Hypercube (nn)",sss.mean,0.0477779573337712
1029,7,21,100,"Latin Hypercube (nn)",sss.std,0.0538874874586338
1029,7,21,100,"Latin Hypercube (nn)",sss.max,0.607829203796825
1029,7,21,100,"Latin Hypercube (nn)",sss.skew,14.0550214231453
1029,7,21,100,"Latin Hypercube (nn)",sss.skew_p,7.17601953852249e-45
1029,7,21,100,"Latin Hypercube (nn)",sss.weight.0,0.0702518312942711
1029,7,21,100,"Latin Hypercube (nn)",sss.weight.1,0.929748168705729
1029,7,21,100,"Latin Hypercube (nn)",sss.mean.0,0.176850985860028
1029,7,21,100,"Latin Hypercube (nn)",sss.mean.1,0.0380251910150271
1029,7,21,100,"Latin Hypercube (nn)",sss.cov.0,0.0188157441868417
1029,7,21,100,"Latin Hypercube (nn)",sss.cov.1,0.000348698436799705
1030,7,22,100,"Latin Hypercube (nn)",sss.mean,0.0465152102585268
1030,7,22,100,"Latin Hypercube (nn)",sss.std,0.0541361476429602
1030,7,22,100,"Latin Hypercube (nn)",sss.max,0.582266687435308
1030,7,22,100,"Latin Hypercube (nn)",sss.skew,13.619226248664
1030,7,22,100,"Latin Hypercube (nn)",sss.skew_p,3.07811606215239e-42
1030,7,22,100,"Latin Hypercube (nn)",sss.weight.0,0.914489591367846
1030,7,22,100,"Latin Hypercube (nn)",sss.weight.1,0.0855104086321543
1030,7,22,100,"Latin Hypercube (nn)",sss.mean.0,0.035830330115245
1030,7,22,100,"Latin Hypercube (nn)",sss.mean.1,0.16078447679984
1030,7,22,100,"Latin Hypercube (nn)",sss.cov.0,0.000353156843395759
1030,7,22,100,"Latin Hypercube (nn)",sss.cov.1,0.0162297295657891
1031,7,23,100,"Latin Hypercube (nn)",sss.mean,0.0476220961679531
1031,7,23,100,"Latin Hypercube (nn)",sss.std,0.0597683183369718
1031,7,23,100,"Latin Hypercube (nn)",sss.max,0.668739277192356
1031,7,23,100,"Latin Hypercube (nn)",sss.skew,14.0939811196884
1031,7,23,100,"Latin Hypercube (nn)",sss.skew_p,4.13573767268995e-45
1031,7,23,100,"Latin Hypercube (nn)",sss.weight.0,0.994974874371859
1031,7,23,100,"Latin Hypercube (nn)",sss.weight.1,0.00502512562814072
1031,7,23,100,"Latin Hypercube (nn)",sss.mean.0,0.0444851407082339
1031,7,23,100,"Latin Hypercube (nn)",sss.mean.1,0.668739277192355
1031,7,23,100,"Latin Hypercube (nn)",sss.cov.0,0.00163303613127904
1031,7,23,100,"Latin Hypercube (nn)",sss.cov.1,1.0e-06
1032,7,24,100,"Latin Hypercube (nn)",sss.mean,0.0472367827144012
1032,7,24,100,"Latin Hypercube (nn)",sss.std,0.0588475842890042
1032,7,24,100,"Latin Hypercube (nn)",sss.max,0.683948490606579
1032,7,24,100,"Latin Hypercube (nn)",sss.skew,14.5392196348065
1032,7,24,100,"Latin Hypercube (nn)",sss.skew_p,6.83675758807507e-48
1032,7,24,100,"Latin Hypercube (nn)",sss.weight.0,0.994974874371859
1032,7,24,100,"Latin Hypercube (nn)",sss.weight.1,0.00502512562814072
1032,7,24,100,"Latin Hypercube (nn)",sss.mean.0,0.0440210670179761
1032,7,24,100,"Latin Hypercube (nn)",sss.mean.1,0.683948490606577
1032,7,24,100,"Latin Hypercube (nn)",sss.cov.0,0.00142370360784595
1032,7,24,100,"Latin Hypercube (nn)",sss.cov.1,1.0e-06
1033,7,1,100,"Latin Hypercube (rnd)",sss.mean,0.380578343020274
1033,7,1,100,"Latin Hypercube (rnd)",sss.std,0.164139466446525
1033,7,1,100,"Latin Hypercube (rnd)",sss.max,0.812233874807054
1033,7,1,100,"Latin Hypercube (rnd)",sss.skew,0.127522681994333
1033,7,1,100,"Latin Hypercube (rnd)",sss.skew_p,0.898526722098529
1033,7,1,100,"Latin Hypercube (rnd)",sss.weight.0,0.571399191023284
1033,7,1,100,"Latin Hypercube (rnd)",sss.weight.1,0.428600808976717
1033,7,1,100,"Latin Hypercube (rnd)",sss.mean.0,0.490070168453867
1033,7,1,100,"Latin Hypercube (rnd)",sss.mean.1,0.234606755552234
1033,7,1,100,"Latin Hypercube (rnd)",sss.cov.0,0.012117990953019
1033,7,1,100,"Latin Hypercube (rnd)",sss.cov.1,0.00941635797255658
1034,7,2,100,"Latin Hypercube (rnd)",sss.mean,0.372911818353982
1034,7,2,100,"Latin Hypercube (rnd)",sss.std,0.178970618163307
1034,7,2,100,"Latin Hypercube (rnd)",sss.max,0.914852584511965
1034,7,2,100,"Latin Hypercube (rnd)",sss.skew,0.687368301083595
1034,7,2,100,"Latin Hypercube (rnd)",sss.skew_p,0.491850667862896
1034,7,2,100,"Latin Hypercube (rnd)",sss.weight.0,0.493759098260106
1034,7,2,100,"Latin Hypercube (rnd)",sss.weight.1,0.506240901739894
1034,7,2,100,"Latin Hypercube (rnd)",sss.mean.0,0.514422623798057
1034,7,2,100,"Latin Hypercube (rnd)",sss.mean.1,0.234890083148499
1034,7,2,100,"Latin Hypercube (rnd)",sss.cov.0,0.0129510234699051
1034,7,2,100,"Latin Hypercube (rnd)",sss.cov.1,0.012059929486161
1035,7,3,100,"Latin Hypercube (rnd)",sss.mean,0.356756406033483
1035,7,3,100,"Latin Hypercube (rnd)",sss.std,0.171957102786667
1035,7,3,100,"Latin Hypercube (rnd)",sss.max,0.76509837638324
1035,7,3,100,"Latin Hypercube (rnd)",sss.skew,0.971043296507854
1035,7,3,100,"Latin Hypercube (rnd)",sss.skew_p,0.331526718591532
1035,7,3,100,"Latin Hypercube (rnd)",sss.weight.0,0.483054316410006
1035,7,3,100,"Latin Hypercube (rnd)",sss.weight.1,0.516945683589994
1035,7,3,100,"Latin Hypercube (rnd)",sss.mean.0,0.216532838686181
1035,7,3,100,"Latin Hypercube (rnd)",sss.mean.1,0.487786805589438
1035,7,3,100,"Latin Hypercube (rnd)",sss.cov.0,0.00920788374477223
1035,7,3,100,"Latin Hypercube (rnd)",sss.cov.1,0.0130551184939286
1036,7,4,100,"Latin Hypercube (rnd)",sss.mean,0.365904015387623
1036,7,4,100,"Latin Hypercube (rnd)",sss.std,0.186855516310548
1036,7,4,100,"Latin Hypercube (rnd)",sss.max,0.749026423157744
1036,7,4,100,"Latin Hypercube (rnd)",sss.skew,0.574466836429155
1036,7,4,100,"Latin Hypercube (rnd)",sss.skew_p,0.565651936064597
1036,7,4,100,"Latin Hypercube (rnd)",sss.weight.0,0.463078535254534
1036,7,4,100,"Latin Hypercube (rnd)",sss.weight.1,0.536921464745466
1036,7,4,100,"Latin Hypercube (rnd)",sss.mean.0,0.529981550387028
1036,7,4,100,"Latin Hypercube (rnd)",sss.mean.1,0.224392100583251
1036,7,4,100,"Latin Hypercube (rnd)",sss.cov.0,0.0120429793085365
1036,7,4,100,"Latin Hypercube (rnd)",sss.cov.1,0.011398710994238
1037,7,5,100,"Latin Hypercube (rnd)",sss.mean,0.369505502874848
1037,7,5,100,"Latin Hypercube (rnd)",sss.std,0.16965332522009
1037,7,5,100,"Latin Hypercube (rnd)",sss.max,0.890340435542653
1037,7,5,100,"Latin Hypercube (rnd)",sss.skew,0.471685534266686
1037,7,5,100,"Latin Hypercube (rnd)",sss.skew_p,0.63715126395244
1037,7,5,100,"Latin Hypercube (rnd)",sss.weight.0,0.513351799348128
1037,7,5,100,"Latin Hypercube (rnd)",sss.weight.1,0.486648200651872
1037,7,5,100,"Latin Hypercube (rnd)",sss.mean.0,0.483894008986819
1037,7,5,100,"Latin Hypercube (rnd)",sss.mean.1,0.248840214564593
1037,7,5,100,"Latin Hypercube (rnd)",sss.cov.0,0.0151953300825031
1037,7,5,100,"Latin Hypercube (rnd)",sss.cov.1,0.0147539406078022
1038,7,6,100,"Latin Hypercube (rnd)",sss.mean,0.367130260808744
1038,7,6,100,"Latin Hypercube (rnd)",sss.std,0.18514060281129
1038,7,6,100,"Latin Hypercube (rnd)",sss.max,0.866825001225435
1038,7,6,100,"Latin Hypercube (rnd)",sss.skew,2.02850817337311
1038,7,6,100,"Latin Hypercube (rnd)",sss.skew_p,0.0425084099752558
1038,7,6,100,"Latin Hypercube (rnd)",sss.weight.0,0.604701673263218
1038,7,6,100,"Latin Hypercube (rnd)",sss.weight.1,0.395298326736782
1038,7,6,100,"Latin Hypercube (rnd)",sss.mean.0,0.25392687888245
1038,7,6,100,"Latin Hypercube (rnd)",sss.mean.1,0.54030143265503
1038,7,6,100,"Latin Hypercube (rnd)",sss.cov.0,0.0130041470209011
1038,7,6,100,"Latin Hypercube (rnd)",sss.cov.1,0.0172296480420576
1039,7,7,100,"Latin Hypercube (rnd)",sss.mean,0.37564892899553
1039,7,7,100,"Latin Hypercube (rnd)",sss.std,0.177514545343092
1039,7,7,100,"Latin Hypercube (rnd)",sss.max,0.891203950297159
1039,7,7,100,"Latin Hypercube (rnd)",sss.skew,2.24990413090933
1039,7,7,100,"Latin Hypercube (rnd)",sss.skew_p,0.0244550316696061
1039,7,7,100,"Latin Hypercube (rnd)",sss.weight.0,0.594785342068603
1039,7,7,100,"Latin Hypercube (rnd)",sss.weight.1,0.405214657931397
1039,7,7,100,"Latin Hypercube (rnd)",sss.mean.0,0.269311393818693
1039,7,7,100,"Latin Hypercube (rnd)",sss.mean.1,0.53173411988612
1039,7,7,100,"Latin Hypercube (rnd)",sss.cov.0,0.0122889503654364
1039,7,7,100,"Latin Hypercube (rnd)",sss.cov.1,0.0187688466737812
1040,7,8,100,"Latin Hypercube (rnd)",sss.mean,0.374968914719025
1040,7,8,100,"Latin Hypercube (rnd)",sss.std,0.170555733198312
1040,7,8,100,"Latin Hypercube (rnd)",sss.max,0.808020360939109
1040,7,8,100,"Latin Hypercube (rnd)",sss.skew,1.14362290476111
1040,7,8,100,"Latin Hypercube (rnd)",sss.skew_p,0.252780058471439
1040,7,8,100,"Latin Hypercube (rnd)",sss.weight.0,0.592064369360087
1040,7,8,100,"Latin Hypercube (rnd)",sss.weight.1,0.407935630639913
1040,7,8,100,"Latin Hypercube (rnd)",sss.mean.0,0.266217793695281
1040,7,8,100,"Latin Hypercube (rnd)",sss.mean.1,0.532806718161503
1040,7,8,100,"Latin Hypercube (rnd)",sss.cov.0,0.0118116552916528
1040,7,8,100,"Latin Hypercube (rnd)",sss.cov.1,0.0120900442391638
1041,7,9,100,"Latin Hypercube (rnd)",sss.mean,0.367150041908535
1041,7,9,100,"Latin Hypercube (rnd)",sss.std,0.189318795000444
1041,7,9,100,"Latin Hypercube (rnd)",sss.max,0.850024134502483
1041,7,9,100,"Latin Hypercube (rnd)",sss.skew,2.19885620355865
1041,7,9,100,"Latin Hypercube (rnd)",sss.skew_p,0.0278881486238606
1041,7,9,100,"Latin Hypercube (rnd)",sss.weight.0,0.591083671848834
1041,7,9,100,"Latin Hypercube (rnd)",sss.weight.1,0.408916328151166
1041,7,9,100,"Latin Hypercube (rnd)",sss.mean.0,0.246241473373927
1041,7,9,100,"Latin Hypercube (rnd)",sss.mean.1,0.541921934658688
1041,7,9,100,"Latin Hypercube (rnd)",sss.cov.0,0.0120855327958394
1041,7,9,100,"Latin Hypercube (rnd)",sss.cov.1,0.0185065382468744
1042,7,10,100,"Latin Hypercube (rnd)",sss.mean,0.369121767626218
1042,7,10,100,"Latin Hypercube (rnd)",sss.std,0.187524451330777
1042,7,10,100,"Latin Hypercube (rnd)",sss.max,0.879511668449412
1042,7,10,100,"Latin Hypercube (rnd)",sss.skew,1.5752877110636
1042,7,10,100,"Latin Hypercube (rnd)",sss.skew_p,0.115190049250716
1042,7,10,100,"Latin Hypercube (rnd)",sss.weight.0,0.48873587365922
1042,7,10,100,"Latin Hypercube (rnd)",sss.weight.1,0.51126412634078
1042,7,10,100,"Latin Hypercube (rnd)",sss.mean.0,0.218472427587276
1042,7,10,100,"Latin Hypercube (rnd)",sss.mean.1,0.513132921600752
1042,7,10,100,"Latin Hypercube (rnd)",sss.cov.0,0.0097525802925685
1042,7,10,100,"Latin Hypercube (rnd)",sss.cov.1,0.0170260306643869
1043,7,11,100,"Latin Hypercube (rnd)",sss.mean,0.351722718410169
1043,7,11,100,"Latin Hypercube (rnd)",sss.std,0.164124630243546
1043,7,11,100,"Latin Hypercube (rnd)",sss.max,0.742175403612735
