test_id,function,dimensions,sample_n,sampler,feature,value,n
1081,1,30,1000,Latin Hypercube (hc),t.generation,0.023080200000549667,30000
1081,1,30,1000,Latin Hypercube (hc),t.ic.calculate,24.30584590000217,30000
1082,2,30,1000,Latin Hypercube (hc),t.generation,0.02298799999698531,30000
1082,2,30,1000,Latin Hypercube (hc),t.ic.calculate,32.98809629999596,30000
1083,3,30,1000,Latin Hypercube (hc),t.generation,0.023274499995750375,30000
1083,3,30,1000,Latin Hypercube (hc),t.ic.calculate,26.371061500001815,30000
1084,4,30,1000,Latin Hypercube (hc),t.generation,0.02332380000007106,30000
1084,4,30,1000,Latin Hypercube (hc),t.ic.calculate,27.23760599999514,30000
1085,5,30,1000,Latin Hypercube (hc),t.generation,0.0241024000060861,30000
1085,5,30,1000,Latin Hypercube (hc),t.ic.calculate,24.367381599993678,30000
1086,6,30,1000,Latin Hypercube (hc),t.generation,0.02332909999677213,30000
1086,6,30,1000,Latin Hypercube (hc),t.ic.calculate,30.2764057999957,30000
1087,7,30,1000,Latin Hypercube (hc),t.generation,0.02163299999665469,30000
1087,7,30,1000,Latin Hypercube (hc),t.ic.calculate,26.376899000002595,30000
1088,8,30,1000,Latin Hypercube (hc),t.generation,0.022877399998833425,30000
1088,8,30,1000,Latin Hypercube (hc),t.ic.calculate,29.844856000003347,30000
1089,9,30,1000,Latin Hypercube (hc),t.generation,0.021568300006038044,30000
1089,9,30,1000,Latin Hypercube (hc),t.ic.calculate,29.65853010000137,30000
1090,10,30,1000,Latin Hypercube (hc),t.generation,0.021738299998105504,30000
1090,10,30,1000,Latin Hypercube (hc),t.ic.calculate,32.47857639999711,30000
1091,11,30,1000,Latin Hypercube (hc),t.generation,0.024583799997344613,30000
1091,11,30,1000,Latin Hypercube (hc),t.ic.calculate,32.02592680000089,30000
1092,12,30,1000,Latin Hypercube (hc),t.generation,0.023323299996263813,30000
1092,12,30,1000,Latin Hypercube (hc),t.ic.calculate,35.66309460000048,30000
1093,13,30,1000,Latin Hypercube (hc),t.generation,0.02342779999889899,30000
1093,13,30,1000,Latin Hypercube (hc),t.ic.calculate,25.441219300002558,30000
1094,14,30,1000,Latin Hypercube (hc),t.generation,0.023281500005396083,30000
1094,14,30,1000,Latin Hypercube (hc),t.ic.calculate,24.59192299999995,30000
1095,15,30,1000,Latin Hypercube (hc),t.generation,0.021381700003985316,30000
1095,15,30,1000,Latin Hypercube (hc),t.ic.calculate,26.07037400000263,30000
1096,16,30,1000,Latin Hypercube (hc),t.generation,0.022979000001214445,30000
1096,16,30,1000,Latin Hypercube (hc),t.ic.calculate,23.529348299998674,30000
1097,17,30,1000,Latin Hypercube (hc),t.generation,0.023978400000487454,30000
1097,17,30,1000,Latin Hypercube (hc),t.ic.calculate,23.768755899996904,30000
1098,18,30,1000,Latin Hypercube (hc),t.generation,0.021683600003598258,30000
1098,18,30,1000,Latin Hypercube (hc),t.ic.calculate,24.65022200000385,30000
1099,19,30,1000,Latin Hypercube (hc),t.generation,0.022069499995268416,30000
1099,19,30,1000,Latin Hypercube (hc),t.ic.calculate,23.31104040000355,30000
1100,20,30,1000,Latin Hypercube (hc),t.generation,0.02315420000377344,30000
1100,20,30,1000,Latin Hypercube (hc),t.ic.calculate,29.427861900003336,30000
1101,21,30,1000,Latin Hypercube (hc),t.generation,0.02328210000268882,30000
1101,21,30,1000,Latin Hypercube (hc),t.ic.calculate,20.953748200001428,30000
1102,22,30,1000,Latin Hypercube (hc),t.generation,0.0231839999978547,30000
1102,22,30,1000,Latin Hypercube (hc),t.ic.calculate,20.2507276000033,30000
1103,23,30,1000,Latin Hypercube (hc),t.generation,0.022698900000250433,30000
1103,23,30,1000,Latin Hypercube (hc),t.ic.calculate,22.470167100000253,30000
1104,24,30,1000,Latin Hypercube (hc),t.generation,0.022550400004547555,30000
1104,24,30,1000,Latin Hypercube (hc),t.ic.calculate,24.92287999999826,30000
1105,1,30,1000,Latin Hypercube (rnd),t.generation,0.0277155000003404,30000
1105,1,30,1000,Latin Hypercube (rnd),t.ic.calculate,19.507349300001806,30000
1106,2,30,1000,Latin Hypercube (rnd),t.generation,0.023925100002088584,30000
1106,2,30,1000,Latin Hypercube (rnd),t.ic.calculate,28.22102889999951,30000
1107,3,30,1000,Latin Hypercube (rnd),t.generation,0.02455280000140192,30000
1107,3,30,1000,Latin Hypercube (rnd),t.ic.calculate,21.31090530000074,30000
1108,4,30,1000,Latin Hypercube (rnd),t.generation,0.024389799997152295,30000
1108,4,30,1000,Latin Hypercube (rnd),t.ic.calculate,22.151713500003098,30000
1109,5,30,1000,Latin Hypercube (rnd),t.generation,0.02458949999709148,30000
1109,5,30,1000,Latin Hypercube (rnd),t.ic.calculate,19.395685899995442,30000
1110,6,30,1000,Latin Hypercube (rnd),t.generation,0.022657399997115135,30000
1110,6,30,1000,Latin Hypercube (rnd),t.ic.calculate,25.340169400005834,30000
1111,7,30,1000,Latin Hypercube (rnd),t.generation,0.02398640000319574,30000
1111,7,30,1000,Latin Hypercube (rnd),t.ic.calculate,21.488438200001838,30000
1112,8,30,1000,Latin Hypercube (rnd),t.generation,0.02624179999838816,30000
1112,8,30,1000,Latin Hypercube (rnd),t.ic.calculate,24.933436499995878,30000
1113,9,30,1000,Latin Hypercube (rnd),t.generation,0.022759300001780502,30000
1113,9,30,1000,Latin Hypercube (rnd),t.ic.calculate,25.344514000003983,30000
1114,10,30,1000,Latin Hypercube (rnd),t.generation,0.022173400000610854,30000
1114,10,30,1000,Latin Hypercube (rnd),t.ic.calculate,27.793341299999156,30000
1115,11,30,1000,Latin Hypercube (rnd),t.generation,0.024370099999941885,30000
1115,11,30,1000,Latin Hypercube (rnd),t.ic.calculate,27.375988799998595,30000
1116,12,30,1000,Latin Hypercube (rnd),t.generation,0.024326999999175314,30000
1116,12,30,1000,Latin Hypercube (rnd),t.ic.calculate,30.76320140000462,30000
1117,13,30,1000,Latin Hypercube (rnd),t.generation,0.02454970000690082,30000
1117,13,30,1000,Latin Hypercube (rnd),t.ic.calculate,20.70150719999947,30000
1118,14,30,1000,Latin Hypercube (rnd),t.generation,0.024050699998042546,30000
1118,14,30,1000,Latin Hypercube (rnd),t.ic.calculate,19.570228399999905,30000
1119,15,30,1000,Latin Hypercube (rnd),t.generation,0.024273399998492096,30000
1119,15,30,1000,Latin Hypercube (rnd),t.ic.calculate,21.38337130000582,30000
1120,16,30,1000,Latin Hypercube (rnd),t.generation,0.024854600000253413,30000
1120,16,30,1000,Latin Hypercube (rnd),t.ic.calculate,18.332728900000802,30000
1121,17,30,1000,Latin Hypercube (rnd),t.generation,0.024496500001987442,30000
1121,17,30,1000,Latin Hypercube (rnd),t.ic.calculate,18.55582819999836,30000
1122,18,30,1000,Latin Hypercube (rnd),t.generation,0.02411769999889657,30000
1122,18,30,1000,Latin Hypercube (rnd),t.ic.calculate,19.52533360000234,30000
1123,19,30,1000,Latin Hypercube (rnd),t.generation,0.02409050000278512,30000
1123,19,30,1000,Latin Hypercube (rnd),t.ic.calculate,18.432907200003683,30000
1124,20,30,1000,Latin Hypercube (rnd),t.generation,0.0240202000059071,30000
1124,20,30,1000,Latin Hypercube (rnd),t.ic.calculate,24.44352179999987,30000
1125,21,30,1000,Latin Hypercube (rnd),t.generation,0.028548200003569946,30000
1125,21,30,1000,Latin Hypercube (rnd),t.ic.calculate,16.21779830000014,30000
1126,22,30,1000,Latin Hypercube (rnd),t.generation,0.02567830000043614,30000
1126,22,30,1000,Latin Hypercube (rnd),t.ic.calculate,15.341091999995115,30000
1127,23,30,1000,Latin Hypercube (rnd),t.generation,0.023771299995132722,30000
1127,23,30,1000,Latin Hypercube (rnd),t.ic.calculate,17.326591600001848,30000
1128,24,30,1000,Latin Hypercube (rnd),t.generation,0.026288000000931788,30000
1128,24,30,1000,Latin Hypercube (rnd),t.ic.calculate,19.6916893000016,30000
1129,1,30,1000,Hilbert Curve,t.generation,1.251864600002591,30000
1129,1,30,1000,Hilbert Curve,t.ic.calculate,19.692505099999835,30000
1130,2,30,1000,Hilbert Curve,t.generation,1.407439599999634,30000
1130,2,30,1000,Hilbert Curve,t.ic.calculate,27.989279499997792,30000
1131,3,30,1000,Hilbert Curve,t.generation,1.2522815999982413,30000
1131,3,30,1000,Hilbert Curve,t.ic.calculate,21.11340659999405,30000
1132,4,30,1000,Hilbert Curve,t.generation,1.251511999995273,30000
1132,4,30,1000,Hilbert Curve,t.ic.calculate,21.87190510000073,30000
1133,5,30,1000,Hilbert Curve,t.generation,1.2448870000007446,30000
1133,5,30,1000,Hilbert Curve,t.ic.calculate,19.319734599994263,30000
1134,6,30,1000,Hilbert Curve,t.generation,1.3688601999965613,30000
1134,6,30,1000,Hilbert Curve,t.ic.calculate,25.156328400000348,30000
1135,7,30,1000,Hilbert Curve,t.generation,1.241457199997967,30000
1135,7,30,1000,Hilbert Curve,t.ic.calculate,21.172845100001723,30000
1136,8,30,1000,Hilbert Curve,t.generation,1.2498406000013347,30000
1136,8,30,1000,Hilbert Curve,t.ic.calculate,24.75414639999508,30000
1137,9,30,1000,Hilbert Curve,t.generation,1.3698443999965093,30000
1137,9,30,1000,Hilbert Curve,t.ic.calculate,24.565593599996646,30000
1138,10,30,1000,Hilbert Curve,t.generation,1.249774800002342,30000
1138,10,30,1000,Hilbert Curve,t.ic.calculate,27.587604599997576,30000
1139,11,30,1000,Hilbert Curve,t.generation,1.251202799998282,30000
1139,11,30,1000,Hilbert Curve,t.ic.calculate,26.808788500005903,30000
1140,12,30,1000,Hilbert Curve,t.generation,1.2475833000062266,30000
1140,12,30,1000,Hilbert Curve,t.ic.calculate,30.30164810000133,30000
1141,13,30,1000,Hilbert Curve,t.generation,1.361123900001985,30000
1141,13,30,1000,Hilbert Curve,t.ic.calculate,20.648237900000822,30000
1142,14,30,1000,Hilbert Curve,t.generation,1.2373957999952836,30000
1142,14,30,1000,Hilbert Curve,t.ic.calculate,19.486813399998937,30000
1143,15,30,1000,Hilbert Curve,t.generation,1.2548228000014205,30000
1143,15,30,1000,Hilbert Curve,t.ic.calculate,21.267185499993502,30000
1144,16,30,1000,Hilbert Curve,t.generation,1.2523982999991858,30000
1144,16,30,1000,Hilbert Curve,t.ic.calculate,18.485622299995157,30000
1145,17,30,1000,Hilbert Curve,t.generation,1.3805460000003222,30000
1145,17,30,1000,Hilbert Curve,t.ic.calculate,18.49221899999975,30000
1146,18,30,1000,Hilbert Curve,t.generation,1.2624486999993678,30000
1146,18,30,1000,Hilbert Curve,t.ic.calculate,19.61317499999859,30000
1147,19,30,1000,Hilbert Curve,t.generation,1.2532158000030904,30000
1147,19,30,1000,Hilbert Curve,t.ic.calculate,18.388109699997585,30000
1148,20,30,1000,Hilbert Curve,t.generation,1.3751046999968821,30000
1148,20,30,1000,Hilbert Curve,t.ic.calculate,24.199405299994396,30000
1149,21,30,1000,Hilbert Curve,t.generation,1.250408600004448,30000
1149,21,30,1000,Hilbert Curve,t.ic.calculate,16.351410399998713,30000
1150,22,30,1000,Hilbert Curve,t.generation,1.2680526000040118,30000
1150,22,30,1000,Hilbert Curve,t.ic.calculate,15.655624699997134,30000
1151,23,30,1000,Hilbert Curve,t.generation,1.2481496000036714,30000
1151,23,30,1000,Hilbert Curve,t.ic.calculate,17.581348500003514,30000
1152,24,30,1000,Hilbert Curve,t.generation,1.3698745999936364,30000
1152,24,30,1000,Hilbert Curve,t.ic.calculate,19.895073700005014,30000
